SalePrice,Lot_Area,Gr_Liv_Area,Total_Bsmt_SF,Garage_Area,Year_Built,Year_Remod_Add,Overall_Qual,Overall_Cond,Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,MS_Zoning,Neighborhood,House_Style,Foundation,Exter_Qual,Kitchen_Qual,Bsmt_Qual,Garage_Finish,Lot_Frontage,Mas_Vnr_Area,Garage_Yr_Blt,Pool_QC,Fence,Alley
298245,5821.0,1578.0,818,380,1915,1962,5,6,2,4,2,RL,Timber,2Story,PConc,Gd,TA,TA,Unf,76.44396946506129,175.95555485420866,1922.0,NA,NA,NA
247395,2394.0,1597.0,1687,274,1967,1963,1,5,2,4,12,RL,SWISU,1Story,PConc,Gd,TA,TA,Fin,77.61562747834714,18.10977808035488,1949.0,NA,NA,NA
185768,9544.0,1487.0,484,787,1944,1981,10,7,2,3,11,RL,Blueste,2Story,PConc,Gd,Gd,Gd,RFn,67.31657147006919,75.07506536347839,1945.0,NA,NA,NA
335523,10046.0,1755.0,1501,932,1905,1998,8,5,2,3,12,RM,Edwards,2Story,CBlock,TA,Gd,TA,RFn,68.78649557565755,382.233219677626,1940.0,NA,MnPrv,NA
192690,11864.0,1102.0,694,478,1885,1971,6,7,2,3,9,RL,Gilbert,1Story,Slab,TA,Gd,Po,Fin,28.68765985137012,267.23120717422614,1973.0,NA,NA,Pave
194009,16934.0,2199.0,281,298,1996,1969,9,5,2,4,13,FV,CollgCr,1Story,PConc,TA,Gd,TA,Fin,48.292965651716734,51.2161336331172,1978.0,NA,NA,NA
162551,16035.0,1381.0,1095,745,1950,1982,7,2,1,4,6,RM,Mitchel,SLvl,PConc,TA,Gd,TA,RFn,93.42727070268327,143.70303976790348,1916.0,NA,NA,NA
270879,12775.0,844.0,898,160,1954,1954,8,4,3,2,5,RL,CollgCr,1Story,PConc,Ex,TA,Gd,Fin,18.96828015168935,67.0130853460577,1951.0,NA,GdPrv,NA
257451,22411.0,1594.0,556,383,2008,1969,7,4,2,3,6,RL,Mitchel,1Story,PConc,TA,Gd,Gd,NA,67.8501446899183,144.68393736932236,1912.0,NA,NA,NA
129279,4396.0,1074.0,327,310,1898,1963,8,3,3,3,6,RL,Timber,1Story,PConc,Gd,TA,TA,Unf,62.185852898546095,287.9279684765182,1923.0,NA,NA,NA
97958,14805.0,1832.0,996,218,1921,1976,4,6,3,2,14,RL,StoneBr,1Story,PConc,TA,TA,Gd,RFn,20.189033635172144,41.55880786546215,1979.0,NA,NA,NA
153094,15929.0,2604.0,1390,393,1926,1975,7,5,2,3,11,RM,BrkSide,1Story,PConc,TA,Gd,Gd,RFn,112.30941122342556,97.19387353372541,2002.0,NA,NA,NA
120569,5199.0,1106.0,1233,277,2003,1981,8,6,2,2,4,RL,Somerst,1Story,CBlock,Ex,Gd,Ex,Fin,44.24329769499831,70.84338574410764,2001.0,NA,NA,NA
161876,4439.0,1666.0,1022,452,1969,1979,1,5,1,3,5,RL,Blueste,1Story,Wood,TA,Gd,TA,Unf,83.72316783133161,38.15755684735904,1929.0,NA,GdPrv,NA
272385,6991.0,622.0,1191,455,1908,1976,4,2,2,2,5,FV,NoRidge,2Story,CBlock,TA,TA,Gd,RFn,,537.2813162764312,2008.0,NA,NA,NA
138286,7354.0,1726.0,989,325,2003,1975,5,6,2,2,9,RL,BrDale,1Story,PConc,Gd,Ex,NA,RFn,,94.35525805643316,1943.0,NA,NA,NA
163222,17189.0,1057.0,428,375,1908,1967,5,5,0,2,6,RL,IDOTRR,1Story,CBlock,TA,TA,TA,Unf,,37.45652688353636,1914.0,NA,NA,NA
169941,7564.0,1187.0,431,403,1983,1994,5,5,1,3,7,RL,NoRidge,1.5Fin,PConc,TA,Ex,Gd,Fin,61.091148019621265,186.38750591584284,1903.0,NA,GdWo,Grvl
233134,6543.0,949.0,918,611,1883,1972,7,5,2,2,11,RL,NWAmes,2Story,PConc,TA,Gd,TA,RFn,65.33166218374721,163.4348183101519,2007.0,NA,NA,NA
67591,7578.0,1866.0,935,420,1927,1993,5,3,3,4,3,RL,Gilbert,1Story,BrkTil,Gd,Gd,Gd,RFn,50.326205395243186,339.96943582436177,1951.0,NA,NA,NA
130264,21400.0,2003.0,1340,614,1951,1996,4,5,3,0,10,RL,NWAmes,1.5Fin,CBlock,Gd,Gd,Gd,Fin,44.65038558349485,152.87199791888918,1973.0,NA,NA,NA
180685,11023.0,1511.0,1302,567,1885,1973,9,5,1,4,9,FV,Somerst,1Story,CBlock,Po,TA,TA,Fin,95.11141059948969,89.19365229593714,2003.0,NA,NA,NA
268345,9822.0,1067.0,1242,564,1925,1953,7,2,3,3,9,RL,BrkSide,1Story,PConc,TA,TA,Gd,RFn,70.17339055481584,223.8140935671309,1945.0,Gd,NA,NA
136385,10239.0,2294.0,887,727,1936,1990,5,5,2,4,11,RL,Crawfor,1.5Fin,CBlock,TA,TA,Gd,RFn,68.4921633263788,230.41981213811164,1958.0,NA,NA,NA
78384,23747.0,1124.0,447,226,1987,1952,6,7,2,2,6,RM,ClearCr,1Story,CBlock,Gd,Gd,Ex,Fin,,132.5253022759794,1945.0,NA,NA,Pave
212752,6977.0,418.0,1164,355,1929,2010,8,5,2,2,6,RL,Gilbert,1.5Fin,PConc,Ex,TA,TA,Unf,109.35997142821734,442.0088004637822,1931.0,NA,NA,NA
128779,24084.0,1729.0,1210,802,1967,2003,8,7,2,3,4,RL,Blmngtn,1.5Fin,PConc,TA,Gd,Gd,Fin,67.81428559836957,95.62536627319112,1920.0,NA,NA,NA
103169,12410.0,947.0,44,398,1892,1992,4,4,2,3,14,RL,Blueste,1Story,PConc,Gd,Gd,Gd,RFn,22.607270236382845,203.7952848230125,,NA,NA,NA
129348,9934.0,1994.0,666,0,1875,1979,9,6,2,3,12,RL,Gilbert,1Story,PConc,Po,Gd,TA,Fin,76.89559118599989,18.070289211106346,1929.0,NA,NA,NA
154228,49047.0,1309.0,723,409,1944,1996,8,7,2,1,3,RL,Timber,1Story,CBlock,Gd,Gd,Gd,Fin,,335.4066750317221,1906.0,NA,NA,NA
130366,5805.0,1801.0,1047,476,1998,1965,8,5,2,3,10,RL,ClearCr,1Story,PConc,Gd,Gd,Gd,RFn,92.77084906637191,44.57390675108328,1941.0,NA,NA,NA
68718,8846.0,2200.0,678,0,1917,1956,4,8,3,2,7,RL,BrDale,1.5Fin,BrkTil,Gd,Gd,TA,RFn,95.96079061067667,189.81469096987666,1992.0,NA,NA,NA
237714,5221.0,895.0,984,716,1883,1988,4,5,3,3,9,RL,OldTown,1Story,CBlock,Gd,Fa,TA,Unf,93.07334430409736,144.56000489174127,1973.0,NA,NA,NA
276495,19369.0,1217.0,915,307,1999,1971,5,4,2,3,5,RL,SWISU,1Story,PConc,TA,TA,TA,RFn,58.46482736190218,186.27247335256658,1949.0,NA,NA,Grvl
215476,30137.0,1462.0,936,515,1901,1990,3,5,2,3,6,RL,Veenker,2Story,PConc,Fa,Gd,TA,Fin,67.17754124302402,159.77177383654373,1985.0,NA,MnWw,NA
105337,29790.0,2268.0,713,404,1965,1980,3,9,2,5,11,RL,CollgCr,1Story,PConc,Gd,TA,Gd,RFn,76.21514055117429,188.3682668258037,1916.0,NA,NA,NA
153185,22796.0,1170.0,744,192,1931,1998,4,7,2,2,6,RL,NWAmes,1Story,PConc,Ex,TA,Fa,Fin,92.31653293343166,178.58234329856367,1917.0,NA,NA,NA
165610,9715.0,1202.0,567,235,1971,1962,7,5,2,3,12,RM,NWAmes,1Story,PConc,TA,TA,Ex,Fin,44.05617029918743,117.6540681859523,2009.0,NA,MnPrv,NA
210979,8785.0,1739.0,1152,262,1942,1990,2,5,2,2,11,RL,NridgHt,2Story,PConc,TA,TA,Gd,Unf,72.33564897850077,107.18279271279731,1904.0,NA,NA,NA
216931,4013.0,1211.0,1228,667,1952,2010,3,4,3,2,5,RL,Blueste,1Story,BrkTil,Gd,Gd,Gd,RFn,116.69807347503865,353.3249580401619,1960.0,NA,GdWo,NA
123788,37105.0,1576.0,691,420,1982,1990,9,5,2,3,12,RL,IDOTRR,1Story,BrkTil,Gd,Gd,Fa,Fin,56.61515992134004,157.70612263643633,1938.0,NA,GdWo,NA
171578,14492.0,724.0,1608,345,1915,2001,3,5,2,4,3,RL,Gilbert,1Story,CBlock,Gd,Gd,Gd,RFn,69.34823076056028,336.65087988941787,1980.0,NA,MnPrv,NA
199368,8142.0,2607.0,874,263,1979,1978,7,5,2,5,7,RL,NWAmes,2Story,PConc,TA,TA,Gd,Unf,,204.16094598602336,1997.0,NA,NA,NA
297250,24266.0,826.0,1612,689,1973,1977,7,5,1,4,5,RL,Mitchel,1Story,CBlock,Gd,TA,Gd,Unf,63.96908467572071,40.70725288513136,1967.0,NA,NA,NA
220092,6101.0,1339.0,743,742,1962,1993,9,7,2,2,12,FV,CollgCr,1Story,PConc,TA,Gd,Gd,RFn,31.53014858709949,76.08322658438266,1940.0,NA,MnPrv,NA
227663,13960.0,1483.0,189,686,1980,2002,9,5,1,2,5,RL,NoRidge,1Story,PConc,Gd,TA,TA,RFn,68.56548428516841,178.95720639442692,1971.0,NA,NA,NA
171704,61949.57177073996,5189.4160129918,1160,548,1887,1968,6,6,2,4,11,RL,Somerst,2Story,CBlock,TA,Gd,Ex,Unf,111.82323888645024,317.25404922986644,1925.0,NA,NA,NA
291904,16045.0,837.0,1099,507,1981,1972,9,5,2,3,4,RL,BrkSide,1Story,BrkTil,Gd,TA,TA,RFn,,287.2896648952069,1988.0,NA,MnPrv,NA
195615,10528.0,2491.0,1013,206,1878,1996,6,8,2,3,9,RM,Timber,2Story,PConc,Gd,Gd,TA,RFn,45.5077245199767,189.06609873597912,1999.0,NA,NA,NA
117661,4579.0,1878.0,743,400,1960,1999,7,4,1,3,7,RL,Gilbert,1Story,PConc,TA,TA,TA,RFn,80.38486784283532,122.75224280628746,2006.0,Gd,MnPrv,NA
291078,11445.0,1708.0,986,313,1966,1957,5,5,2,4,10,RM,Gilbert,2Story,PConc,TA,Gd,TA,Fin,65.60387872963943,140.33704939886243,1938.0,NA,NA,NA
219511,20523.0,1007.0,795,84,1887,1974,7,6,2,4,6,RL,IDOTRR,2Story,PConc,Gd,Gd,Gd,Fin,90.30084320437439,72.98425145139225,1974.0,NA,NA,NA
139076,10747.0,1785.0,879,661,1976,1987,7,6,3,3,7,RL,Blmngtn,1.5Fin,PConc,TA,TA,Ex,Unf,54.61506415698896,151.44345769807842,1966.0,NA,NA,NA
137063,17414.0,1138.0,1336,310,1993,2006,7,5,2,5,10,FV,Edwards,2Story,PConc,TA,Gd,TA,Unf,,37.34732413208874,1943.0,NA,MnPrv,NA
186956,5841.0,2133.0,1073,689,1960,1987,7,5,1,4,5,RL,Somerst,1Story,BrkTil,Gd,TA,TA,Unf,117.75632058489848,125.53678232265895,2003.0,NA,NA,NA
199840,10767.0,1014.0,1243,626,1933,1984,4,5,2,0,11,RM,Gilbert,1.5Fin,CBlock,TA,Gd,Gd,Fin,4.6908405871445495,645.7516783976902,1963.0,NA,NA,NA
179677,7519.0,1443.0,907,561,1901,1975,5,5,2,2,8,RL,Mitchel,2Story,BrkTil,TA,Fa,TA,Fin,84.8223148559661,85.523601987663,1991.0,NA,NA,NA
188061,17123.0,1222.0,863,572,1938,1952,8,6,1,3,14,RL,NoRidge,SFoyer,PConc,TA,TA,Gd,Fin,102.97667685200958,56.52898464486738,1938.0,NA,MnPrv,NA
327742,98871.41846263525,3549.93794863584,538,326,1917,1951,4,5,2,3,11,RL,NPkVill,1Story,PConc,TA,Gd,Gd,RFn,31.09157544051115,40.739507444840605,1955.0,NA,NA,NA
254897,16548.0,1870.0,851,821,1914,1954,6,5,2,4,13,RL,Mitchel,2Story,PConc,TA,TA,Gd,Fin,51.985078580675044,97.00207113703568,1988.0,NA,NA,NA
179199,21007.0,1767.0,0,458,1916,2010,7,4,1,4,11,RL,SawyerW,1Story,BrkTil,Gd,Gd,Gd,Unf,60.15740902045727,,1985.0,NA,NA,NA
241959,16563.0,2104.0,763,510,1951,1969,9,2,1,2,12,RL,ClearCr,2Story,PConc,TA,TA,Gd,RFn,51.727246323279836,143.48617996241373,1912.0,NA,MnPrv,NA
109863,12885.0,610.0,967,320,1903,1961,3,6,2,4,12,RL,NPkVill,SFoyer,PConc,TA,Ex,Gd,RFn,49.854658414433544,479.7800327935995,1903.0,NA,NA,NA
194691,6009.0,2032.0,1225,263,1879,1987,6,5,2,3,7,RL,StoneBr,2Story,PConc,TA,Gd,Gd,Unf,60.631427027430476,453.42194824305125,1927.0,NA,NA,NA
342395,10919.0,2752.0,892,545,1984,1965,3,5,2,3,7,FV,NridgHt,2Story,PConc,Gd,Fa,TA,Unf,91.29237107488629,98.19129378052564,1982.0,NA,NA,NA
152174,7943.0,1274.0,1139,493,1933,1986,6,5,2,4,7,RL,Edwards,1Story,PConc,TA,Gd,Gd,RFn,107.1913080880156,220.13469266057947,1902.0,NA,GdWo,NA
118296,8897.0,2447.0,128,292,1891,1987,4,4,2,3,5,RL,NPkVill,1Story,CBlock,Gd,Gd,Gd,Fin,102.56635217802315,151.41205851700514,,NA,NA,NA
127920,82541.77990648676,1368.0,977,162,1972,1985,7,5,2,3,11,RL,BrDale,1Story,PConc,TA,Ex,NA,Unf,94.84502100301016,28.659228255605623,1960.0,NA,NA,NA
107381,6075.0,813.0,328,196,1877,1995,8,5,2,2,7,FV,MeadowV,1Story,PConc,Gd,TA,Gd,Fin,115.80287732800767,378.7645997712243,1974.0,NA,MnPrv,NA
121308,3379.0,1347.0,516,689,1955,1978,5,6,2,3,13,RL,IDOTRR,1Story,PConc,TA,Gd,TA,Fin,120.78319111694368,37.294409513957795,1905.0,NA,NA,NA
143171,7325.0,2024.0,925,327,1979,1984,7,9,2,3,8,RL,SawyerW,1Story,CBlock,Gd,Gd,TA,Unf,74.1514779258479,243.3649848173916,1947.0,NA,NA,NA
94634,12283.0,1080.0,1510,382,1875,1998,6,7,2,3,14,RL,MeadowV,1Story,PConc,TA,Gd,Gd,Fin,105.77413139190948,249.11947523544796,1994.0,NA,NA,NA
167083,4871.0,1199.0,1148,740,1942,1986,5,5,2,2,3,FV,Blmngtn,1Story,BrkTil,Gd,Gd,Gd,RFn,80.59797996304559,82.18340783649917,1955.0,NA,NA,NA
238210,11041.0,1796.0,1007,225,1955,2003,6,5,2,3,12,RL,SWISU,2Story,PConc,TA,TA,Gd,RFn,64.59402391503096,144.8233769865832,1928.0,Ex,GdPrv,NA
115485,34206.0,1501.0,992,304,1971,1970,6,8,1,2,10,RL,OldTown,2Story,PConc,Gd,TA,TA,RFn,68.7557821907476,188.72252336567726,1971.0,NA,NA,NA
304892,20208.0,1792.0,714,296,1942,1970,5,5,1,2,8,RL,SWISU,1Story,PConc,TA,TA,TA,NA,,273.02021621801583,1974.0,NA,NA,NA
203682,29322.0,1618.0,782,773,1904,1977,8,5,3,2,4,RL,Veenker,1Story,PConc,Gd,Gd,Gd,Unf,106.63977912751568,220.24289172018956,1972.0,NA,NA,NA
250755,13831.0,1739.0,1170,848,1991,1955,8,5,4,4,11,RL,NPkVill,1.5Fin,CBlock,Gd,Gd,Gd,Fin,84.51135912879407,364.3563557985423,1930.0,NA,MnPrv,NA
127626,22037.0,1283.0,445,600,1964,1969,8,6,2,1,11,RL,Mitchel,1Story,BrkTil,Gd,TA,Gd,Fin,60.09905287641771,76.95855107402363,1964.0,NA,NA,NA
233703,7084.0,1615.0,1237,606,2004,2009,6,6,2,3,8,RL,Sawyer,SFoyer,CBlock,Fa,Fa,TA,NA,57.763026831578856,219.01216423102255,1970.0,NA,MnWw,NA
107283,7430.0,1036.0,844,333,1970,1985,4,6,1,2,11,RL,StoneBr,1Story,PConc,TA,TA,Gd,RFn,23.667887955352924,66.34474579010202,1973.0,NA,GdWo,NA
237067,2114.0,2144.0,1330,839,1937,2008,8,6,2,3,11,C,SWISU,1Story,PConc,Gd,Gd,TA,Fin,79.02335079859765,282.7964780149002,1908.0,NA,GdWo,NA
177857,22285.0,1182.0,1384,503,1925,1962,5,6,2,4,6,RL,StoneBr,1Story,BrkTil,TA,TA,NA,RFn,77.32231484477323,200.69294027587557,1962.0,NA,NA,NA
207171,27562.0,2064.0,330,620,1951,1989,8,5,2,2,10,RL,BrDale,1Story,PConc,TA,Gd,TA,Fin,43.884066237299066,202.4920320410174,1976.0,NA,NA,NA
103752,7848.0,1383.0,767,428,2010,1960,8,6,2,2,7,RL,SWISU,1Story,CBlock,Gd,TA,NA,Fin,81.82762301374049,89.73052763097968,1926.0,NA,NA,NA
116072,9392.0,1600.0,657,396,1995,1973,8,4,2,2,12,RM,BrDale,1Story,Stone,TA,Fa,Gd,RFn,,354.4683033969077,1917.0,NA,MnPrv,NA
210847,6958.0,1252.0,274,782,1926,2009,6,7,2,3,14,RL,Edwards,2Story,PConc,Gd,TA,TA,RFn,32.907189521612075,150.59520263489307,1915.0,NA,NA,NA
113625,13760.0,992.0,586,557,1876,1968,9,5,2,2,8,FV,Mitchel,1Story,PConc,Ex,Gd,TA,Fin,,35.64555747748311,1903.0,NA,MnPrv,NA
199842,21481.0,627.0,1976,740,1906,1972,7,5,1,3,5,RL,Crawfor,2Story,CBlock,TA,Gd,Gd,RFn,105.22614296609615,42.80894722718942,,NA,GdWo,NA
96100,3844.0,972.0,1243,501,1964,1980,7,6,1,2,3,RL,Timber,1.5Fin,PConc,Gd,Gd,Gd,Unf,54.170486898696666,165.3851305805731,1937.0,NA,MnPrv,NA
233110,13983.0,1338.0,1766,280,1990,1986,7,5,3,3,12,RL,Timber,2Story,PConc,Gd,Gd,Gd,RFn,70.44104206284129,168.22387108622087,1919.0,NA,NA,NA
101416,9264.0,1605.0,1331,333,1925,1986,2,5,2,3,5,FV,SawyerW,1Story,PConc,TA,Gd,TA,RFn,74.0114201090978,650.7636376523737,1940.0,NA,NA,NA
207092,11708.0,2005.0,703,470,1874,2009,6,5,2,2,10,C,BrDale,1Story,PConc,TA,TA,TA,RFn,,447.7195655698877,1957.0,NA,NA,NA
213256,14405.0,1277.0,847,324,1877,2010,9,8,1,4,4,RH,SWISU,1Story,PConc,Ex,Gd,TA,RFn,87.2176012332599,173.11056244630464,1975.0,NA,MnWw,NA
125654,9770.0,1059.0,1235,228,1958,1952,4,3,3,4,8,RL,MeadowV,2Story,PConc,Gd,Gd,TA,Unf,93.380542588125,271.7754000929628,1927.0,NA,MnPrv,NA
209569,10278.0,778.0,1175,690,1981,1983,6,1,2,2,14,RL,Sawyer,2Story,CBlock,TA,Ex,Gd,Fin,101.61456726717876,53.63525988577249,1943.0,NA,NA,NA
184273,9620.0,1740.0,769,341,1927,1978,6,6,1,4,5,RL,SWISU,1Story,CBlock,TA,TA,TA,Fin,62.16255179487407,446.01976718254394,1964.0,NA,MnPrv,NA
133848,19578.0,2191.0,396,477,1873,1952,6,5,3,3,4,RL,Blueste,1Story,PConc,TA,TA,TA,RFn,83.09666513988347,254.82747549412278,1908.0,NA,NA,NA
110921,14062.0,2133.0,2315,509,1953,1964,7,6,2,3,6,RL,NWAmes,1Story,CBlock,Ex,TA,Gd,Fin,90.99573218200851,144.5291494197982,2005.0,NA,NA,NA
75731,12485.0,1854.0,943,332,1965,1956,10,6,2,3,3,RL,NridgHt,1.5Fin,PConc,TA,Ex,Po,RFn,67.0416642044968,112.91247911385463,1932.0,NA,NA,NA
190967,5102.0,1819.0,869,740,1876,1952,5,7,1,4,12,RL,Sawyer,1Story,PConc,Ex,TA,Gd,Fin,52.020957622085874,13.034879588119766,1964.0,NA,NA,NA
88794,8715.0,2348.0,1045,226,2010,1996,7,7,2,3,11,RL,NWAmes,SLvl,CBlock,TA,Gd,TA,Fin,,179.59810168004543,2005.0,NA,GdPrv,NA
172497,18754.0,1666.0,902,502,2009,1992,8,6,2,4,5,RM,ClearCr,SFoyer,PConc,Gd,TA,Gd,RFn,54.85671171166138,83.87719225107375,1908.0,NA,MnPrv,NA
149435,11188.0,1823.0,1049,499,1912,1965,7,5,2,4,8,FV,Timber,1.5Fin,PConc,TA,TA,Fa,Unf,52.39429765373575,296.40221220616803,1985.0,NA,NA,NA
217870,16247.0,1339.0,1514,439,1987,1994,3,5,2,2,13,RL,IDOTRR,1Story,PConc,Gd,TA,Gd,RFn,75.50334770383445,265.948507622804,1961.0,NA,NA,NA
147146,31568.0,818.0,950,190,1915,1983,7,6,3,2,13,RM,NridgHt,1Story,CBlock,TA,Gd,Gd,Fin,,156.84176422001525,1972.0,NA,MnWw,NA
145542,20397.0,1158.0,534,624,1961,1969,9,5,2,4,3,RL,SawyerW,1Story,CBlock,Gd,Ex,Ex,Unf,74.38804736824557,330.35383463838843,1968.0,NA,MnPrv,NA
222514,11566.0,1495.0,935,598,1904,1993,6,4,1,3,11,RL,SWISU,SFoyer,CBlock,TA,TA,Gd,RFn,31.219335790744402,694.0342971722279,1901.0,NA,NA,NA
189856,8049.0,1530.0,814,314,1927,2002,7,5,2,5,7,C,Gilbert,1Story,PConc,TA,TA,Gd,Fin,65.61132176909112,192.7404299780553,1977.0,NA,NA,NA
188426,2363.0,2463.0,1569,591,1873,2010,9,7,2,5,6,RL,Blueste,2Story,CBlock,Gd,Gd,Gd,RFn,,156.17077887419407,,NA,NA,NA
200327,9886.0,1540.0,1468,524,1872,1988,8,5,2,3,4,RL,Crawfor,SLvl,PConc,Gd,Ex,TA,Fin,43.86324563408924,182.2572515395555,1928.0,NA,MnPrv,NA
89838,8994.0,2089.0,1043,193,1992,1982,7,6,2,3,6,RL,Timber,1.5Fin,PConc,Gd,Gd,Gd,Fin,67.77666121338204,70.27796304323213,1979.0,NA,NA,NA
224743,13824.0,1282.0,488,279,1996,1963,10,5,1,2,11,RL,SawyerW,2Story,PConc,Ex,Gd,Gd,Unf,100.32806411892079,232.502782168763,1947.0,NA,NA,NA
212136,9973.0,1344.0,509,677,1904,2005,4,5,3,4,8,RL,NPkVill,1Story,PConc,Gd,TA,TA,RFn,83.4212715291732,218.05976750874518,1972.0,NA,NA,NA
110561,9025.0,835.0,1006,511,1974,1991,8,5,2,2,4,RL,StoneBr,1Story,PConc,Gd,TA,TA,RFn,72.25692170544563,243.39162972286502,1950.0,NA,NA,NA
150597,3760.0,1128.0,1134,337,1907,1984,6,5,2,3,9,FV,Edwards,1Story,PConc,TA,Ex,Ex,Fin,60.5813757035364,197.5955514454015,1931.0,NA,NA,Grvl
163452,6223.0,1763.0,850,278,1955,1960,6,5,2,3,8,RM,BrkSide,SLvl,PConc,TA,TA,Gd,Fin,63.735188468668795,323.2649389557186,1923.0,NA,MnPrv,NA
157345,14559.0,1503.0,807,346,1897,2003,6,6,2,5,5,RL,Somerst,SLvl,CBlock,Ex,Gd,Ex,NA,102.64447994698848,290.7732713460923,1957.0,NA,GdWo,NA
189765,30624.0,1971.0,762,361,2000,1969,2,6,2,2,14,RL,Mitchel,1Story,CBlock,Gd,Gd,Ex,Fin,42.3412850957388,324.7600206368241,1919.0,NA,NA,NA
294356,10316.0,1590.0,990,280,1961,1979,5,5,2,4,14,RM,SawyerW,1Story,CBlock,TA,Gd,Gd,RFn,51.861543485961505,87.33072588930152,1983.0,NA,NA,NA
255942,13315.0,1323.0,46,101,1917,2002,4,4,2,3,6,RL,BrDale,2Story,CBlock,Gd,Ex,TA,RFn,96.66888524667863,594.557313398828,2005.0,NA,MnPrv,NA
98234,19370.0,2574.0,559,678,1913,2007,4,6,2,2,11,RL,NridgHt,1Story,PConc,Gd,TA,Gd,Fin,61.40182133245635,310.7975863211764,1942.0,NA,NA,NA
212953,6724.0,1453.0,749,644,2006,1977,6,5,2,3,12,RL,BrkSide,1Story,PConc,Gd,Gd,Gd,Unf,,228.47522400672725,1904.0,NA,NA,NA
282539,13630.0,2081.0,1483,195,1926,1964,8,3,2,2,5,RM,Edwards,1Story,BrkTil,Gd,Gd,Gd,Fin,87.26749709930886,500.9225456981582,1983.0,NA,GdPrv,NA
193827,7014.0,1299.0,674,477,1927,1987,5,5,2,2,3,RL,Edwards,SLvl,CBlock,Ex,Gd,TA,RFn,98.8739265835143,653.9275621697808,1979.0,NA,NA,NA
256887,18377.0,1854.0,1072,269,1989,1999,7,6,2,4,13,RL,Somerst,SLvl,PConc,TA,Fa,TA,Unf,29.35931197993515,295.2341447288864,1918.0,NA,NA,NA
371352,11978.0,1964.0,1090,397,1947,1962,8,6,1,2,10,RL,Blueste,2Story,PConc,Gd,TA,NA,RFn,96.48566556957394,70.31051803999098,1975.0,NA,NA,NA
250066,13083.0,1604.0,1519,381,1934,1996,5,9,2,3,2,RL,NWAmes,2Story,PConc,TA,TA,TA,Unf,48.765257918777024,132.01035559578054,1980.0,NA,NA,NA
183454,6839.0,334.0,1505,364,1954,1984,9,4,2,3,9,RL,NAmes,1Story,PConc,TA,Gd,Gd,RFn,87.89411425603629,152.84198107438672,1997.0,NA,NA,NA
252214,16717.0,1509.0,976,850,1970,1996,8,5,2,3,5,RL,IDOTRR,2Story,PConc,TA,Gd,TA,RFn,60.90746748342383,329.67423839065196,1926.0,NA,MnPrv,NA
175949,38209.0,2115.0,809,361,2003,1973,5,5,2,4,10,RL,Somerst,1Story,CBlock,Gd,Gd,TA,Unf,75.57008546401332,309.4513971763841,1940.0,NA,NA,Pave
167637,5974.0,1763.0,734,288,1913,2005,10,6,1,2,4,RL,Somerst,1Story,CBlock,Gd,Gd,Gd,Unf,42.344242958659876,273.7594239136597,1989.0,NA,NA,NA
144268,8920.0,1722.0,903,297,1967,1950,7,5,1,2,8,RL,NridgHt,1Story,PConc,Gd,Gd,TA,RFn,26.9854900191556,137.17174765597017,1933.0,NA,NA,NA
310321,12568.0,638.0,826,658,1981,1991,5,5,2,2,4,RL,Sawyer,1Story,PConc,Gd,Gd,Gd,RFn,73.7639107614825,256.9014698593694,1920.0,NA,MnWw,NA
119686,17533.0,1139.0,1221,119,1941,1973,7,5,2,3,11,RL,SWISU,1.5Fin,CBlock,TA,Gd,NA,RFn,,458.5174354554339,1941.0,NA,NA,NA
306492,7818.0,1705.0,1168,297,1899,1976,7,6,2,3,13,RL,NAmes,SFoyer,PConc,Gd,TA,Ex,Fin,47.655109416277,149.4987330450961,2004.0,NA,NA,NA
202793,1998.0,1705.0,1236,739,1997,1967,7,5,2,1,8,RL,StoneBr,2Story,PConc,TA,TA,Gd,Fin,27.94875029980802,19.9156318347137,1966.0,NA,NA,NA
94871,24723.0,2107.0,1503,498,1963,2007,7,8,2,4,3,RL,BrDale,2Story,PConc,TA,TA,Gd,Fin,3.123649294117058,145.91091351874843,2004.0,NA,NA,NA
192347,17262.0,1427.0,1745,488,1911,1975,5,5,2,4,4,RL,BrkSide,1Story,PConc,TA,Gd,TA,Unf,83.0889807696276,178.87956531125607,1999.0,NA,NA,NA
71681,3843.0,1702.0,1049,876,1913,1978,10,5,2,4,9,RL,BrDale,2Story,PConc,Gd,Gd,Gd,RFn,,229.83474967304082,1992.0,NA,NA,NA
213246,7596.0,1508.0,1439,499,1989,1957,8,5,1,1,8,RL,IDOTRR,2Story,CBlock,TA,Gd,Gd,Unf,,332.520592067647,2008.0,NA,NA,Grvl
236592,28026.0,1006.0,859,308,1876,1993,8,2,1,3,12,RL,MeadowV,1Story,PConc,Fa,Fa,TA,RFn,75.32028762116242,40.7592607457276,1982.0,NA,MnWw,NA
131013,26073.0,372.0,1474,393,1972,1975,2,6,2,4,4,RL,BrkSide,1Story,PConc,Ex,Ex,TA,Fin,95.36010650740535,95.72315631550757,1920.0,NA,MnPrv,NA
174454,19209.0,1715.0,1424,222,1932,1954,7,6,1,3,9,RL,MeadowV,2Story,PConc,Gd,Gd,Gd,Fin,76.73916317301595,48.8827176687123,1975.0,NA,GdWo,NA
